Partcipant ID, Activity ID, Sample Count, Min, Max, Std. Deviation, Average, Mean, Median, Kurtosis, Skewness
6,2,21,-0.11270253,0.068628373,0.046097679975356055,-0.03093656284380953,-0.03093656284380953,-0.030902566,-0.4576470228738896,0.056865834538245445
6,3,30,0.25217006,0.54453951,0.07657909508586383,0.38502532066666656,0.38502532066666656,0.388345365,-0.5350816693364071,0.1650648217925367
6,3,18,0.19968965,0.51765694,0.08411476378979484,0.38144217166666666,0.38144217166666666,0.41058861,-0.5957180282253116,-0.6013398387662862
6,4,30,-0.99588787,-0.91991194,0.021358711589958595,-0.9799378776666664,-0.9799378776666664,-0.98997383,1.8610412381041144,1.7508842191986715
6,4,25,-0.99413545,-0.95117012,0.011974841131713085,-0.9804374008,-0.9804374008,-0.98329783,0.3180727934562122,1.154628107364195
6,5,30,-0.99829616,-0.94206719,0.012549382875369995,-0.9881150796666666,-0.9881150796666666,-0.9928841150000001,5.150743046651387,2.345636242990909
6,5,27,-0.99480155,-0.88191399,0.025917457248758217,-0.9746949151851853,-0.9746949151851853,-0.98363882,4.201992958379575,2.038575933283396
6,6,30,-0.99413059,-0.057141957,0.20089662418419418,-0.9092127998999999,-0.9092127998999999,-0.98077266,10.212436030120529,3.3394047789414065
6,6,27,-0.98859465,-0.801869,0.03995318882744722,-0.9616456688888889,-0.9616456688888889,-0.97465866,7.17454760205832,2.6453208448933894
7,1,30,-0.65437591,-0.24298901,0.07943165235958277,-0.3891578126666666,-0.3891578126666666,-0.38073583499999997,2.582218277096308,-1.0575907520509527
7,1,27,-0.42403225,-0.1764097,0.05598661349867835,-0.25844927185185185,-0.25844927185185185,-0.24226847,0.8578891620407951,-1.0643592116286804
7,2,30,-0.40279585,-0.12719559,0.0683853664152953,-0.3205762313333333,-0.3205762313333333,-0.33857205,0.5844877952441379,1.0002569059947062
7,2,21,-0.35254309,-0.048639455,0.08011325377829608,-0.25815403604761905,-0.25815403604761905,-0.27541149,1.055324780541424,1.3782634326703251
7,3,30,-0.34697241,0.32917794,0.18346047843457983,0.00562374255333333,0.00562374255333333,-0.0331647862,-1.2010863116707051,0.02417961163728501
7,3,17,0.040928538,0.26715998,0.0670627199475166,0.17277182635294117,0.17277182635294117,0.18758528,-0.7061367121458417,-0.3996213799880106
7,4,30,-0.99832621,-0.68765332,0.056551715359991164,-0.9742448316666666,-0.9742448316666666,-0.9887770250000001,19.039479979759083,4.3547523022682455
7,4,18,-0.99772286,-0.64718904,0.07960057502648521,-0.9700409461111111,-0.9700409461111111,-0.99430973,12.043159570608296,3.6852313082796924
7,5,30,-0.99517575,-0.91407346,0.020084597846510076,-0.978540384,-0.978540384,-0.98463311,3.5130888834649125,2.1213359717515163
7,5,23,-0.99850943,-0.94726093,0.014449473280662215,-0.9803082482608695,-0.9803082482608695,-0.98361133,-0.5786930262632617,0.6801625797047162
7,6,30,-0.97910976,-0.34368171,0.13761678931080756,-0.9249652556666665,-0.9249652556666665,-0.96515841,10.75042772769409,3.4958162958725647
7,6,22,-0.97291655,-0.88465485,0.017197258431832212,-0.9522613659090908,-0.9522613659090908,-0.953646275,8.118087324378674,2.6184516733173653
8,1,30,-0.39504727,0.057200894,0.09566318294258226,-0.19813779517,-0.19813779517,-0.21571984,0.6485583978439631,0.7796745587118933
8,1,18,-0.25827983,-0.058304902,0.053871004447464725,-0.13271897072222222,-0.13271897072222222,-0.12003177,0.36491731178140707,-0.9703965639214507
8,2,30,-0.27686578,-0.010135735,0.07104042612968949,-0.16555478326666667,-0.16555478326666667,-0.188896345,-0.8538412027524216,0.4618263299478883
8,2,11,-0.29050004,-0.088090922,0.054319436590617984,-0.18850506018181817,-0.18850506018181817,-0.17963535,-0.5460297924231656,0.01342098500895822
8,3,30,-0.13757651,0.22636963,0.08912221370515526,0.007017332039999996,0.007017332039999996,0.012790467,-0.3854567523043384,0.4044398317974976
8,3,8,-0.024034979,0.14128377,0.04934227655122983,0.08834690487499999,0.08834690487499999,0.0974580185,0.6355008799381276,-1.2060817618877997
8,4,30,-0.99660932,-0.80349783,0.04196124919216841,-0.9786113416666666,-0.9786113416666666,-0.993414665,8.625374804818728,3.066284211255308
8,4,16,-0.9966133,-0.91178124,0.024056125282399626,-0.9798039225,-0.9798039225,-0.992530185,1.7083890557998886,1.688926842111239
8,5,30,-0.99892523,-0.91409306,0.018669718458976487,-0.9900316616666667,-0.9900316616666667,-0.997458915,7.393636546405739,2.8007207651966057
8,5,24,-0.9995333,-0.83473633,0.032592729664591834,-0.98729511375,-0.98729511375,-0.9962498150000001,17.01366397788002,4.258355877515907
8,6,30,-0.99704818,-0.43116717,0.1015659508646353,-0.9641168363333333,-0.9641168363333333,-0.994365505,22.279461973210726,4.800700137410603
8,6,24,-0.96504539,-0.46060101,0.09769112442788516,-0.9166966891666667,-0.9166966891666667,-0.942863555,16.80949884094063,4.218256547989458
11,1,30,-0.60225235,-0.36168213,0.05303705379518359,-0.4669814686666667,-0.4669814686666667,-0.47920379,0.1784848956010614,-0.16088604783386662
11,1,29,-0.48087526,-0.29863846,0.04289898067144287,-0.3771806268965517,-0.3771806268965517,-0.37981301,-0.38125288815696745,-0.2980866820116376
11,2,30,-0.34824136,-0.1151075,0.05221807968461621,-0.2408970066666667,-0.2408970066666667,-0.235780185,-0.3874877716781757,-0.024731568728116007
11,2,24,-0.31039873,-0.079276297,0.05026863796264481,-0.2361853994583333,-0.2361853994583333,-0.242461455,1.8247761430125822,1.159540587948613
11,3,30,-0.0080834171,0.32526359,0.08234734695447322,0.15730583972999998,0.15730583972999998,0.167478605,-0.820991221616052,0.06999461375714311
11,3,16,-0.099759975,0.31583213,0.121342323667172,0.11461415198125,0.11461415198125,0.16055214,-0.848027599854833,-0.47431995678604133
11,4,30,-0.99900412,-0.9239862,0.015124937291074192,-0.9904010499999999,-0.9904010499999999,-0.99536253,10.352790357750296,3.25780772713268
11,4,23,-0.99782199,-0.94307585,0.015667465710509466,-0.9728776647826087,-0.9728776647826087,-0.97260443,-0.9260844234517576,-0.029195694006067686
11,5,30,-0.99915527,-0.96349426,0.006418084653877831,-0.9950436933333332,-0.9950436933333332,-0.997032455,16.591384957899802,4.007987835509561
11,5,17,-0.99852797,-0.96732508,0.007031168621425449,-0.9948644999999999,-0.9948644999999999,-0.99681232,10.860343554961391,3.4986366688819928
11,6,30,-0.99916286,-0.88203052,0.02365631922604845,-0.9876652963333333,-0.9876652963333333,-0.996370085,10.85481883837268,3.2722122104835085
11,6,27,-0.99745923,-0.89376475,0.026880478820372214,-0.9815684785185185,-0.9815684785185185,-0.99358386,4.678012754301016,2.3742317429125914
14,1,30,-0.55948926,-0.34143103,0.05102780515293252,-0.445647593,-0.445647593,-0.44691150999999996,0.10422670691750158,0.18287918451559562
14,1,29,-0.46258483,-0.29066285,0.03460026550339434,-0.3581475517241379,-0.3581475517241379,-0.35868891,1.382712317444322,-0.4071913989908197
14,2,30,-0.38399047,-0.13735224,0.06263417443134098,-0.29105603700000005,-0.29105603700000005,-0.29335451,0.30867205150694055,0.6744346077235042
14,2,24,-0.44825668,-0.23195174,0.0599414231753453,-0.3323225683333333,-0.3323225683333333,-0.326739895,-1.0815158127121698,0.002920443557451926
14,3,30,-0.17607852,0.15204925,0.06923132977191712,-0.022899510020000003,-0.022899510020000003,-0.015308973,0.4394631150328512,0.30502040091478033
14,3,15,-0.010007807,0.20471655,0.06147039328937916,0.09929304072000002,0.09929304072000002,0.11760517,-0.7963501879788701,-0.4342394521457109
14,4,30,-0.99810443,-0.72822638,0.04780688051394378,-0.979105718,-0.979105718,-0.991445875,22.292905729280417,4.810210533718252
14,4,24,-0.9988127,-0.89396561,0.02961041559917233,-0.9727979108333334,-0.9727979108333334,-0.98175507,0.3930630274166038,1.2661788104189808
14,5,30,-0.99855757,-0.90441687,0.023912427113739247,-0.9819482650000002,-0.9819482650000002,-0.9911030000000001,3.6421295005024446,2.154581692394614
14,5,30,-0.99351927,-0.85491378,0.029980457272759057,-0.964589545,-0.964589545,-0.968904475,4.015827204610956,1.8550279508924932
14,6,30,-0.99377171,-0.060639404,0.18588336060811123,-0.9175592891333333,-0.9175592891333333,-0.98014326,13.183620794952958,3.699402295235249
14,6,21,-0.99018953,-0.10078555,0.18515969162142745,-0.9174198847619047,-0.9174198847619047,-0.96381883,15.025750888299871,4.070336920055059
15,1,30,-0.51707549,-0.24656549,0.06446299001739748,-0.38806340666666667,-0.38806340666666667,-0.380798385,-0.3785553315726178,-0.016594099918208788
15,1,24,-0.33019023,-0.16451063,0.04953414829517612,-0.25283479416666665,-0.25283479416666665,-0.262519395,-1.1236895473457595,0.2884968982114619
15,2,30,-0.18607928,0.080258304,0.06446594364351357,-0.03261208468333333,-0.03261208468333333,-0.0305986125,-0.5842853832457187,-0.278154957606967
15,2,18,-0.1269686,0.0718254,0.056175504145230426,-0.015239016266666667,-0.015239016266666667,-0.0350175155,-0.8269987848537506,0.20062884608281287
15,3,30,0.15640772,0.56144364,0.0942143944909033,0.3862644303333333,0.3862644303333333,0.38472189,-0.24568734850549534,-0.112540699634671
15,3,12,0.29489851,0.57915343,0.08221048286802575,0.4569876033333333,0.4569876033333333,0.466239415,-0.7998990703475335,-0.361127218107788
15,4,30,-0.99836211,-0.86818601,0.025239143567936745,-0.9853530890000001,-0.9853530890000001,-0.994598105,12.903546995472162,3.5419123165253517
15,4,29,-0.99855902,-0.91764752,0.016021658694045118,-0.9888753220689653,-0.9888753220689653,-0.99584803,10.770625319945454,3.139106327684628
15,5,30,-0.99873903,-0.94166793,0.013971958655033473,-0.9884702953333334,-0.9884702953333334,-0.99554672,3.0711207822576414,1.97264248121434
15,5,23,-0.99825646,-0.94441867,0.01617154005732459,-0.9895739673913041,-0.9895739673913041,-0.99597205,2.78612721360685,2.152759288216949
15,6,30,-0.99717588,-0.74417986,0.055939594478572136,-0.9615517823333332,-0.9615517823333332,-0.98733957,5.303934332200443,2.272670108816951
15,6,30,-0.99801931,-0.87496803,0.02958163039376413,-0.9791752179999998,-0.9791752179999998,-0.992776985,3.4594033846239114,2.0464992044622314
15,6,12,-1.0,-0.9334539,0.022175046447011054,-0.9817158083333334,-0.9817158083333334,-0.99344816,-0.33987992871707595,1.0337895843145513
16,1,30,-0.58801829,-0.35006809,0.05494233526171021,-0.42116887533333336,-0.42116887533333336,-0.40192511,0.8719044379033116,-1.1079904446415156
16,1,21,-0.45513892,-0.32762627,0.0317453027217736,-0.381154879047619,-0.381154879047619,-0.37960025,0.33744560117831757,-0.39700701734243626
16,2,30,-0.50446638,-0.29704465,0.051190109959061196,-0.4086862503333333,-0.4086862503333333,-0.405766185,-0.886160896876024,0.12715463476939032
16,2,21,-0.4426633,-0.31465415,0.03580926314134972,-0.38050894761904763,-0.38050894761904763,-0.38341147,-0.9069393924105378,0.01670385264972538
16,3,30,-0.067788204,0.44092521,0.12600935192934629,0.13975001075666665,0.13975001075666665,0.105368215,-0.25167451336249647,0.6773719454859163
16,3,17,0.10489606,0.47598384,0.09645067396542273,0.3263731517647058,0.3263731517647058,0.33370923,-0.06811182625050494,-0.5836191683680375
16,4,30,-0.99920601,-0.67373034,0.058530223993140014,-0.9792541480000001,-0.9792541480000001,-0.996880075,21.759556952912025,4.730101504658406
16,4,30,-0.99862891,-0.93568508,0.013120764789091065,-0.9918164249999998,-0.9918164249999998,-0.9961508,10.163189449819683,3.293688052064041
16,4,9,-0.99790148,-0.98515548,0.0036724092315216536,-0.995427731111111,-0.995427731111111,-0.99651881,3.836510102028151,2.3677376785150495
16,5,30,-0.9995787,-0.79311273,0.03811410720605399,-0.9875723603333335,-0.9875723603333335,-0.997290225,19.742866510338366,4.515976865476932
16,5,30,-0.9984103,-0.98178308,0.003668376057895726,-0.9946239119999999,-0.9946239119999999,-0.99591884,3.428598674128277,1.915902357129691
16,5,18,-0.99595618,-0.93307056,0.017422694026491926,-0.982339063888889,-0.982339063888889,-0.99153118,1.3643721487652591,1.5312025610235491
16,6,30,-0.99544586,-0.75874777,0.04289420468573516,-0.9801977286666667,-0.9801977286666667,-0.9908974349999999,20.73993487933249,4.620610240277579
16,6,30,-0.99365557,-0.89734825,0.019671328846131434,-0.9675885133333335,-0.9675885133333335,-0.96823263,3.2303575744102124,1.3575603336231223
16,6,10,-0.99054126,-0.94767677,0.01308123404697739,-0.97248128,-0.97248128,-0.97574773,-0.9781415001526708,0.4548719596482554
17,1,30,-0.48839243,-0.28982839,0.04665074169768274,-0.36067177666666667,-0.36067177666666667,-0.361854035,0.1221009805761013,-0.6530930770990089
17,1,30,-0.35947722,-0.19911616,0.04856122577330024,-0.27893512066666665,-0.27893512066666665,-0.28979723999999996,-1.3349022424151675,0.14035808606585998
17,1,1,-0.30130363,-0.30130363,0.0,-0.30130363,-0.30130363,-0.30130363,nan,nan
17,2,30,-0.21289117,0.089403692,0.07755361337719813,-0.07550892488333334,-0.07550892488333334,-0.0689181675,-0.6883729919451764,0.14517822274483946
17,2,18,-0.24527418,0.1252284,0.08311974208527399,-0.042025802796111116,-0.042025802796111116,-0.032657683,0.7938092090794311,-0.6680434714083575
17,3,30,-0.051073963,0.37044727,0.1189035452678457,0.16531430778,0.16531430778,0.169065735,-0.7684823182539788,-0.03027548531273424
17,3,16,0.088489099,0.37236267,0.07201038314314634,0.22972998368750003,0.22972998368750003,0.20956464,-0.402754291879559,0.2665693767568955
17,4,30,-0.99856559,-0.94247207,0.010677502631430469,-0.9940112456666665,-0.9940112456666665,-0.99742857,15.529094424648576,3.9418965535505817
17,4,30,-0.99915854,-0.93946705,0.011030535613969966,-0.9943386973333334,-0.9943386973333334,-0.9974826800000001,17.68453784171461,4.233412658055786
17,4,4,-0.9998972,-0.9967158,0.0014042209082864182,-0.9984779125000001,-0.9984779125000001,-0.998649325,-1.8524001746798398,0.10917934669676946
17,5,30,-0.99904753,-0.92216655,0.013771141213387862,-0.9926120836666665,-0.9926120836666665,-0.9962778800000001,19.89584282875051,4.484563838879583
17,5,30,-0.99824571,-0.95219455,0.009268343534857674,-0.9928587856666666,-0.9928587856666666,-0.99583044,10.163659805125958,3.173033087889545
17,5,18,-0.99828443,-0.83059078,0.03790660356317292,-0.9859255372222222,-0.9859255372222222,-0.99645447,12.671113241283962,3.8035555575081847
17,6,30,-0.99592456,-0.80787491,0.048521028566284714,-0.971517696,-0.971517696,-0.99113888,4.856169338803672,2.475928481356655
17,6,30,-0.99643784,-0.66764696,0.06551547159670303,-0.967475507,-0.967475507,-0.99211552,12.224024402732377,3.471335992203425
17,6,11,-0.9952389,-0.98570406,0.0030150752583921617,-0.9918549263636364,-0.9918549263636364,-0.99297755,-0.579365173940221,0.8855050370119659
19,1,30,-0.29995673,0.053293522,0.09071447127522116,-0.10690327539333332,-0.10690327539333332,-0.105062345,-0.4745168199020777,-0.3398670723973593
19,1,22,-0.10530292,0.18029286,0.07921002163237775,0.030183697290454548,0.030183697290454548,0.023710866499999997,-1.0762317905501462,0.14553403311284985
19,2,30,-0.26679874,0.0095336051,0.06763271352507444,-0.10835167311666667,-0.10835167311666667,-0.101630694,-0.15665169667690515,-0.29893361537941726
19,2,10,-0.3424895,-0.012733528,0.0978413255419107,-0.1899133616,-0.1899133616,-0.19408615,-0.6941244639182167,0.3201820784025757
19,3,30,0.21035565,0.89992208,0.17869078646212502,0.5962228406666665,0.5962228406666665,0.61419185,-0.42619338763114323,-0.5059660045795134
19,3,9,0.63877632,1.0,0.1227882490187669,0.7292311699999999,0.7292311699999999,0.65910032,-0.09686339335667116,1.1533033928981629
19,4,30,-0.99075014,-0.86536228,0.028268643585890978,-0.972884781,-0.972884781,-0.982695405,7.1196859679376665,2.797475463408396
19,4,30,-0.99212493,-0.85990054,0.0244361426518466,-0.9774645703333334,-0.9774645703333334,-0.98390855,15.360144330685412,3.9194390072858614
19,4,13,-0.99698185,-0.96323763,0.008759209296978297,-0.9818176046153847,-0.9818176046153847,-0.98405083,-0.015811948007418142,0.5273655725776208
19,5,30,-0.99861859,-0.93897043,0.013467051928287909,-0.9899873596666667,-0.9899873596666667,-0.995886975,5.850953651292727,2.52694439069879
19,5,30,-0.99894321,-0.96549248,0.008249891048379867,-0.9913314186666666,-0.9913314186666666,-0.99544275,2.663224539532944,1.8448695888980613
19,5,13,-0.99649747,-0.97601903,0.00668673524238944,-0.9864568784615384,-0.9864568784615384,-0.98528957,-1.2181084220839278,-0.09180349007419165
19,6,30,-0.99549964,-0.94714517,0.008595266582734047,-0.9906505043333333,-0.9906505043333333,-0.992588535,18.93865110021509,4.322039771204655
19,6,30,-0.99454334,-0.87680194,0.03220156061537677,-0.9583283413333333,-0.9583283413333333,-0.9611340399999999,-0.5843046041797635,0.5834023194170578
19,6,23,-0.983727,-0.82784701,0.03988875541477164,-0.9403156404347827,-0.9403156404347827,-0.94981747,1.271821081013158,1.4646700474146714
21,1,30,-0.46347669,-0.10024624,0.0687249411409523,-0.3519610096666667,-0.3519610096666667,-0.350422475,3.9398237577881234,1.408339523166444
21,1,22,-0.36815837,-0.072826634,0.06692090665075245,-0.22397916245454547,-0.22397916245454547,-0.212146135,0.746904547688358,-0.4941378131246989
21,2,30,-0.39738816,-0.16742551,0.059133899835351014,-0.27004676,-0.27004676,-0.2690239,-0.43510674321358866,-0.1830531612146463
21,2,17,-0.28598052,-0.09675145,0.061747630868738475,-0.18921096864705883,-0.18921096864705883,-0.17757964,-1.2470941832378917,-0.09420526848120708
21,3,30,-0.065904319,0.37237529,0.09218767500898807,0.18649046303333336,0.18649046303333336,0.187298775,0.24345514475046848,-0.47004379174616867
21,3,15,0.14787867,0.43643201,0.07117139165807589,0.3000495506666666,0.3000495506666666,0.30712624,-0.10482428875287075,-0.4037562973974936
21,4,30,-0.99768922,-0.9558049,0.009082269593204755,-0.9929302346666666,-0.9929302346666666,-0.9955431450000001,8.871124253080414,3.117824268513377
21,4,30,-0.99757059,-0.93211539,0.011491019819383217,-0.9927018443333334,-0.9927018443333334,-0.9953023299999999,22.77277510669451,4.87813422805341
21,4,25,-0.99732661,-0.94371403,0.011304678327822582,-0.9892842815999999,-0.9892842815999999,-0.99320414,8.095941217407987,2.8067488531541036
21,5,30,-0.99746102,-0.84716936,0.028028010166699282,-0.9821800676666667,-0.9821800676666667,-0.99385518,15.057950602152335,3.7401340743488847
21,5,30,-0.99662773,-0.88927506,0.026211205982570773,-0.9775597216666667,-0.9775597216666667,-0.989952325,2.532371681702486,1.7732182647208907
21,5,29,-0.99737954,-0.90138351,0.01739806592226226,-0.9846269951724138,-0.9846269951724138,-0.99032577,15.146089717958223,3.7489216564749093
21,6,30,-0.98041256,-0.53508094,0.08555244429612036,-0.949987767,-0.949987767,-0.974360635,16.02108996049571,4.0667097640369345
21,6,30,-0.99518105,-0.85154847,0.03362574056154192,-0.9680248813333334,-0.9680248813333334,-0.974662025,6.198498342912769,2.6279860272030344
21,6,30,-0.98199045,-0.78807359,0.031842326024669056,-0.9470469503333333,-0.9470469503333333,-0.95086424,17.815242030597364,4.043395151747448
22,1,30,-0.10187308,0.082891293,0.049028409852590146,-0.023061310449999994,-0.023061310449999994,-0.028422976,-0.5525599223270512,0.41490109814125736
22,1,16,-0.096872093,0.16411849,0.05906585937264048,0.01834470190625,0.01834470190625,0.0144540085,0.8603065785108366,0.6010331500784392
22,2,30,-0.016386408,0.25703571,0.06615147362591044,0.09732150708900002,0.09732150708900002,0.09422947300000001,0.011410931763604637,0.4925169609566338
22,2,12,-0.028815793,0.12567647,0.04670267149590798,0.0492047566,0.0492047566,0.0616181195,-0.8073786995291838,-0.19667230520569812
22,3,30,0.21970012,0.48134924,0.07589138448874075,0.36759403766666665,0.36759403766666665,0.37798141500000004,-0.8601398116181751,-0.5018319483365523
22,3,6,0.21438225,0.30576816,0.03466782966855604,0.25373882166666667,0.25373882166666667,0.24716758,-1.4911150551621644,0.29768784552714384
22,4,30,-0.99558798,-0.89119122,0.01846012937033161,-0.9855933626666668,-0.9855933626666668,-0.98989655,19.829610987929104,4.433298531957082
22,4,30,-0.99626356,-0.83082541,0.03154829007668189,-0.9710697086666666,-0.9710697086666666,-0.980590425,10.305632328469377,2.9644382905408415
22,4,2,-0.98553194,-0.97951899,0.0030064750000000084,-0.9825254649999999,-0.9825254649999999,-0.9825254649999999,-2.0,-5.5398619722913306e-14
22,5,30,-0.99812925,-0.9073766,0.01602931259888406,-0.9908315336666668,-0.9908315336666668,-0.994777245,21.50948713659801,4.6964666706652825
22,5,30,-0.99824153,-0.88099587,0.029106185871545186,-0.9786100136666669,-0.9786100136666669,-0.992723605,3.558461997550163,2.0577457207132634
22,5,3,-0.99457461,-0.98761022,0.0029287275265358825,-0.9905955966666666,-0.9905955966666666,-0.98960196,-1.499999999999976,-0.46985649055894946
22,6,30,-0.99699705,-0.75200568,0.05241739629362968,-0.974714311,-0.974714311,-0.99351481,9.874516623821318,3.2655445090291426
22,6,30,-0.99568303,-0.55622281,0.11490946004432442,-0.9097426763333335,-0.9097426763333335,-0.9587263100000001,1.9148527325306555,1.6886941163992282
22,6,12,-0.99281386,-0.94971923,0.011513117449589367,-0.9752690433333333,-0.9752690433333333,-0.974434095,-0.13108088302020704,0.4062932069074436
23,1,30,-0.41817485,-0.22218347,0.05820349620572144,-0.31954925799999995,-0.31954925799999995,-0.30879452500000004,-1.0754565961534526,-0.22113741542105397
23,1,29,-0.43598752,-0.12575876,0.07843597144476398,-0.30728644448275866,-0.30728644448275866,-0.28934689,-0.37243804874755115,0.2594010197008043
